date,ticker,adj close,close,high,low,open,volume,momentum_1m,momentum_3m,momentum_6m,momentum_12m,dollar_vol,adv_3m,fwd_ret_1m,score,side
2024-12-31,TPR,,64.29220581054688,65.41409580486699,64.18395260862141,64.95156076176694,2601100.0,1.8882434313524117,2.8280556485188666,2.5062728555597973,1.9532658694053568,167230456.53381348,244586205.3326743,,0.018801762,LONG
2024-12-31,UBER,,60.31999969482422,61.09999847412109,60.16999816894531,61.0,14487300.0,-1.554272929189514,-1.1325734431960226,-1.0443942308264396,-0.5027886972336609,873873931.5788269,1587606447.9406447,,0.018144852,LONG
2024-12-31,AOS,,66.83436584472656,67.29488826011378,66.31505587861854,66.97154178009367,792000.0,-0.32296648286577534,-1.4079000546055866,-1.0595068027780992,-0.9050524300389595,52932817.74902344,77166044.67028663,,0.018144852,LONG
2024-12-31,CI,,270.5784912109375,272.39120786287697,268.33460396506337,270.44129648973825,1222300.0,-1.830037617793226,-1.2362853450174232,-1.0417875171088273,-0.6255003387283768,330728089.8071289,606296888.9956036,,0.018144852,LONG
2024-12-31,AMGN,,252.42355346679688,253.2951757990602,250.68997346276493,252.53007162099567,1966200.0,-0.23203928530563173,-1.0822935933310809,-1.054673044743644,-0.6400667897427305,496315190.826416,894119577.1180894,,0.018144852,LONG
2024-12-31,CZR,,33.41999816894531,33.7599983215332,32.810001373291016,32.91999816894531,3808100.0,-1.076790449338082,-1.0893243120870002,-0.8644705900335123,-1.2752443782849112,127266695.02716064,153195360.40148053,,0.017965212,LONG
2024-12-31,AMAT,,161.0181884765625,163.54290349060335,160.36472607190152,162.80033669645954,3565500.0,-0.08189444367868648,-1.0401932029028182,-1.8423684120199681,-0.4113234764599902,574110351.0131836,1161971215.7621596,,0.017715098,LONG
2024-12-31,FSLR,,176.24000549316406,180.8000030517578,176.00999450683594,179.25999450683594,1383500.0,-0.8200235336275415,-1.6565912391996818,-1.2279850081272705,-0.37746529095909614,243828047.59979248,547426969.3912082,,0.017715098,LONG
2024-12-31,IRM,,101.45085144042967,101.5280682022046,99.7810739450766,100.57252734378028,1635300.0,-1.2816939753349923,-0.5955453986056523,0.4019458574056871,1.1332455084258133,165902577.36053464,169749073.2223874,,0.017619288,LONG
2024-12-31,INTC,,20.049999237060547,20.39999961853028,19.8799991607666,19.989999771118164,49846700.0,-1.6268262862619174,-0.6675803864276196,-1.9728057688302905,-2.1684872800762776,999426296.969986,1539252767.0647788,,0.017491763,LONG
2024-12-31,NRG,,89.00787353515625,91.13884949519874,88.4948556467202,90.88234807787246,3460000.0,-0.7647522355878875,-0.049729768618957955,0.39441245396368985,1.8309932803400595,307967242.4316406,234705246.20105803,,0.01729576,LONG
2024-12-31,ALB,,84.33016967773438,86.39727824773996,83.55622788132573,85.03553473138805,1609500.0,-2.124065502301948,-0.45464878613862625,-0.8583173087805429,-1.587465299141631,135729408.09631348,215538762.16233268,,0.01713627,LONG
2024-12-31,RCL,,227.762939453125,232.0083827942361,227.21004730920004,228.99707908337933,1217100.0,0.18126859435839018,2.2808077778938394,1.8042453575547812,1.842635915671816,277210273.60839844,404509218.4506371,,0.017131884,LONG
2024-12-31,FMC,,46.4754638671875,46.57107126098373,45.72971598344972,46.19819731911483,1388700.0,-1.6438237600567036,-1.5463674913456344,-0.8677321841660982,-1.0150303494831463,64540476.67236328,68952902.13529193,,0.017128995,LONG
2024-12-31,FTNT,,94.4800033569336,96.0,93.87000274658205,95.79000091552734,2183900.0,0.9220117115582548,1.6299328825900803,2.116745251758572,1.334207679830361,206334879.33120728,403346474.1523258,,0.017068306,LONG
2024-12-31,MAR,,276.24334716796875,278.4815082665,275.5203935701784,278.2636339098062,740200.0,0.45916446527350996,0.9822293145484297,0.3870520705951976,0.27758340468687365,204475325.57373047,334045846.10956585,,0.0117948335,SHORT
2024-12-31,GS,,561.1676025390625,565.3815906311718,558.992031221605,563.5686145332905,1055800.0,0.1523089885192716,1.2299621413590873,0.727921977206059,1.062351961901014,592480754.7607422,1119541961.576044,,0.0117948335,SHORT
2024-12-31,SW,,52.41942596435547,52.69680302027776,52.210176345840985,52.42915686427077,2559600.0,0.6821650233125304,0.818614894417019,0.4590307155609234,0.645663287047191,134172762.69836426,177373907.15307206,,0.0117948335,SHORT
2024-12-31,CLX,,156.5342559814453,156.74629789155708,155.5318733687807,155.70536888921274,814700.0,0.5646693198908602,0.027380084597081487,0.69498900163486,0.06893758199892243,127528458.3480835,180170907.3811849,,0.0117948335,SHORT
2024-12-31,GM,,52.7240104675293,53.66427421333297,52.40729060429417,53.33765473059754,4734400.0,0.3881759179225303,1.3320627693763816,0.25845596601564763,0.9989931340072143,249616555.1574707,626068162.326183,,0.0117948335,SHORT
2024-12-31,L,,84.4625244140625,84.86144392372553,84.10349076824423,84.53233608914373,837000.0,0.6434059183433584,0.5421220423446668,0.22126389934781535,0.19556803393853164,70695132.93457031,61019226.08173915,,0.0117948335,SHORT
2024-12-31,AAPL,,249.29251098632807,252.1396347735265,248.30696287880588,251.30342042234355,39480700.0,1.89421491728768,0.8002427029386303,0.2558970558803511,0.44493844761132134,9842242838.497923,10217481785.345507,,0.0117948335,SHORT
2024-12-31,ORLY,,79.05332946777344,79.43133544921875,78.70800018310547,79.0479965209961,4365000.0,0.2830712519472598,0.22674337126946234,0.27399367245606876,0.27428008989423763,345067783.12683105,396781188.43405586,,0.0117948335,SHORT
2024-12-31,NI,,35.74884033203125,35.962789974873345,35.55434470373805,35.73911703452311,1947400.0,0.462228099102055,0.5073970290070356,1.020084712814329,0.8149253991060165,69617291.66259766,118432034.80300903,,0.0117948335,SHORT
2024-12-31,BSX,,89.31999969482422,90.20999908447266,89.01000213623047,89.77999877929688,3973000.0,0.7823674587187304,0.4951777668732313,0.38039278045642505,1.134000286776296,354868358.7875366,501746307.19117665,,0.0117948335,SHORT
2024-12-31,IBM,,214.293197631836,215.48247098179544,212.9382078150093,215.160780825711,2270200.0,0.48743647706044996,0.15874829360987996,0.8068094697203263,0.6929112089577903,486488417.26379406,894272121.9415089,,0.0117948335,SHORT
2024-12-31,PYPL,,85.15314483642578,85.70187934567137,84.85384133194462,85.53725899289769,4533200.0,0.7571758702344578,0.7575947173451757,1.6562432494972668,0.6846137833756681,386016236.17248535,770304246.1885482,,0.0117948335,SHORT
2024-12-31,K,,78.72621154785156,78.77482152856118,78.59980927846473,78.75537901987204,1094995.0,1.0665886602656427,0.1650926734299472,1.6608910697319819,0.9964174410686367,86204808.01383972,146860374.59192064,,0.0117948335,SHORT
2024-12-31,PODD,,261.07000732421875,265.4599914550781,259.3999938964844,264.75,327300.0,0.6770769788284875,0.8314677029649273,1.0950391053523774,0.14426996833201447,85448213.3972168,137161651.8268888,,0.0117948335,SHORT
2024-12-31,C,,68.48986053466797,69.04447340498794,68.2563412796499,68.64554498697554,6393000.0,0.9096749274458352,1.066033318249025,0.1151360454149455,0.7700093833224864,437855678.3981323,870832622.9859246,,0.0117948335,SHORT
2024-12-31,ZBRA,,386.2200012207031,387.4100036621094,381.75,383.4200134277344,327900.0,0.2056481461039107,0.4860683920512302,0.7393766141746666,0.751718307056974,126641538.40026855,136842291.682313,,0.0117948335,SHORT
